show,title,href,id,show_abbrev,show_c
CNN Special Reports,1968: Protest and the Presidency. Aired 12-1a ET,/TRANSCRIPTS/2007/06/csr.01.html,14417,csr,cnn_special_reports
CNN Special Reports,1968: A Nation on the Edge. Aired 9-10p ET,/TRANSCRIPTS/2007/05/csr.01.html,14418,csr,cnn_special_reports
CNN Special Reports,1968: Tragedy Strikes. Aired 10-11p ET,/TRANSCRIPTS/2007/05/csr.02.html,14419,csr,cnn_special_reports
CNN Special Reports,"1968, the Uprising. Aired 11p-12a ET",/TRANSCRIPTS/2007/05/csr.03.html,14420,csr,cnn_special_reports
CNN Special Reports,Trump And The Law: After Impeachment. Aired 3-4p ET,/TRANSCRIPTS/2007/04/csr.01.html,14421,csr,cnn_special_reports
CNN Special Reports,The Pandemic at a Time of a President Unwilling to Listen to Experts; The Game of Politics at Play During a Crisis. Aired 9:30-11p ET,/TRANSCRIPTS/2007/03/csr.01.html,14422,csr,cnn_special_reports
CNN Special Reports,"CNN Special: ""Bats: The Mystery Behind COVID-19""; What is the Connection Between Bats And COVID-19. Aired 11p-12a ET",/TRANSCRIPTS/2007/03/csr.02.html,14423,csr,cnn_special_reports
CNN Special Reports,Trump And The Law: After Impeachment. Aired 11p-12a ET,/TRANSCRIPTS/2006/29/csr.01.html,14424,csr,cnn_special_reports
CNN Special Reports,"1968, the Uprising. Aired 12-1a ET",/TRANSCRIPTS/2006/28/csr.02.html,14425,csr,cnn_special_reports
CNN Special Reports,Trump And The Law: After Impeachment. Aired 10-11p ET,/TRANSCRIPTS/2006/28/csr.01.html,14426,csr,cnn_special_reports
CNN Special Reports,1968: Protest and the Presidency. Aired 1-2a ET,/TRANSCRIPTS/2006/28/csr.04.html,14427,csr,cnn_special_reports
CNN Special Reports,1968: A Nation on the Edge. Aired 10-11p ET,/TRANSCRIPTS/2006/27/csr.01.html,14428,csr,cnn_special_reports
CNN Special Reports,1968: Tragedy Strikes. Aired 11p-12a ET,/TRANSCRIPTS/2006/27/csr.02.html,14429,csr,cnn_special_reports
CNN Special Reports,"CNN Special: ""Bats: The Mystery Behind COVID-19""; What is the Connection Between Bats And COVID-19. Aired 11p-12a ET",/TRANSCRIPTS/2006/26/csr.01.html,14430,csr,cnn_special_reports
CNN Special Reports,"CNN Special, ""Bats: The Mystery Behind COVID-19;"" What Is The Connection Between Bats And COVID-19? Aired 10-11p ET",/TRANSCRIPTS/2006/14/csr.01.html,14431,csr,cnn_special_reports
CNN Special Reports,CNN Special: We Remember: A National Memorial Honoring Victims of COVID-19. Aired 12-1p ET,/TRANSCRIPTS/2005/31/csr.01.html,14432,csr,cnn_special_reports
CNN Special Reports,"Coronavirus: CNN's Fareed Zakaria Investigates ""China's Deadly Secret"". Aired 11p-12a ET",/TRANSCRIPTS/2005/25/csr.01.html,14433,csr,cnn_special_reports
CNN Special Reports,"Coronavirus: CNN's Fareed Zakaria Investigates ""China's Deadly Secret"". Aired 9-10p ET",/TRANSCRIPTS/2005/24/csr.02.html,14434,csr,cnn_special_reports
CNN Special Reports,The Pandemic and the President. Aired 7:30-9p ET,/TRANSCRIPTS/2005/24/csr.01.html,14435,csr,cnn_special_reports
CNN Special Reports,"New Cases Decline in 24 States in Past Week, 9 States See Increase, 17 States Remain Steady; HHS Whistleblower Rick Bright Warns of ""Darkest Winter in Modern History,"" Slams Federal Response to Pandemic; CDC Issues Alert to Doctors on Mysterious COVID-19 Illness in Kids; WHO Official: Coronavirus May Become Endemic and ""Never Go Away""; Update From Vaccine Trial Volunteer; Wen: U.S. Returning to a New Strategy on COVID-19; FDA Alert: Abbott ID Now Test May Give False Negative Results. Aired 11p-12a ET",/TRANSCRIPTS/2005/15/csr.01.html,14436,csr,cnn_special_reports
CNN Special Reports,Special Report: The Pandemic and The President. Aired 10-11:16p ET,/TRANSCRIPTS/2005/04/csr.01.html,14437,csr,cnn_special_reports
CNN Special Reports,Special Report: The Pandemic and The President. Aired 10-11:16p ET,/TRANSCRIPTS/2005/03/csr.01.html,14438,csr,cnn_special_reports
CNN Special Reports,The Road To Change: America's Climate Crisis. Aired 10-11:30p ET,/TRANSCRIPTS/2004/25/csr.01.html,14439,csr,cnn_special_reports
CNN Special Reports,Inside the E.R.: The Incredible Fight Against the Coronavirus. Aired 9-10p ET,/TRANSCRIPTS/2004/05/csr.01.html,14440,csr,cnn_special_reports
CNN Special Reports,Race For The White House: Lyndon B. Johnson vs. Barry Goldwater. Aired 9-10p ET,/TRANSCRIPTS/2003/01/csr.01.html,14441,csr,cnn_special_reports
CNN Special Reports,The Windsors: Inside The Royal Dynasty: The Reluctant King. Aired 10-11p ET,/TRANSCRIPTS/2002/23/csr.02.html,14442,csr,cnn_special_reports
CNN Special Reports,Race For The White House: Reagan v. Carter. Aired 9-10p ET,/TRANSCRIPTS/2002/23/csr.01.html,14443,csr,cnn_special_reports
CNN Special Reports,"""Race for the White House"". Aired 11p-12a ET",/TRANSCRIPTS/2002/22/csr.01.html,14444,csr,cnn_special_reports
CNN Special Reports,"CNN Original Series: ""The Windsors: Inside the Royal Dynasty"". Aired 10-11p ET",/TRANSCRIPTS/2002/16/csr.02.html,14445,csr,cnn_special_reports
CNN Special Reports,Race For The White House: Barack Obama Versus John McCain. Aired 9-10p ET,/TRANSCRIPTS/2002/16/csr.01.html,14446,csr,cnn_special_reports
CNN Special Reports,"CNN Special Report, Royal Revolution: Harry and Meghan. Aired 9-10p ET",/TRANSCRIPTS/2001/18/csr.02.html,14447,csr,cnn_special_reports
CNN Special Reports,All The President's Lies. Aired 10-11p ET,/TRANSCRIPTS/2001/12/csr.02.html,14448,csr,cnn_special_reports
CNN Special Reports,"Trump Back In Washington, White House Counsel Drafting Multiple Strategies For Impeachment Trial; Graham Threatens To Change Senate Rules To Start Impeachment Trial; Interview With Sen. Ben Cardin (D- MD); Iraqi Parliament Calls to Oust U.S. Troops; President Trump Threatens Iraq With Sanctions If U.S. Troops Are Expelled; The Trial Of William Jefferson Clinton; Rep. Mike Johnson (R-LA) Reacts To The Impeachment Stalemate And Iran's Threats. Aired 7-8p ET",/TRANSCRIPTS/2001/05/csr.01.html,14449,csr,cnn_special_reports
CNN Special Reports,Trump Threatens Iraq with Sanctions if U.S. Troops are Expelled; Congress Back Monday as Impeachment Articles Remain in Limbo; Body of Iranian General Killed in Strike Returned to Tehran; New Unredacted White House E-mails Showed Clear Direction from Trump. Aired 8-9p ET,/TRANSCRIPTS/2001/05/csr.04.html,14450,csr,cnn_special_reports
CNN Special Reports,The Trial Of William Jefferson Clinton. Aired 9-10p ET,/TRANSCRIPTS/2001/05/csr.03.html,14451,csr,cnn_special_reports
CNN Special Reports,Scheme and Scandal: Inside the College Admissions Crisis. Aired 10-11a ET,/TRANSCRIPTS/1912/29/csr.01.html,14452,csr,cnn_special_reports
CNN Special Reports,All The Best and All The Worst of 2019. Aired 9-10p ET,/TRANSCRIPTS/1912/29/csr.02.html,14453,csr,cnn_special_reports
CNN Special Reports,All The Best and All The Worst of 2019. Aired 7-8p ET,/TRANSCRIPTS/1912/28/csr.01.html,14454,csr,cnn_special_reports
CNN Special Reports,Friends Forever 25 Years of Laugher. Aired 8-9p ET,/TRANSCRIPTS/1912/28/csr.02.html,14455,csr,cnn_special_reports
CNN Special Reports,Presidents On Trial: An Inside Look At Impeachment. Aired 10- 11p ET,/TRANSCRIPTS/1912/27/csr.01.html,14456,csr,cnn_special_reports
CNN Special Reports,Presidents On Trial: An Inside Look At Impeachment. Aired 11p- 12a ET,/TRANSCRIPTS/1912/23/csr.01.html,14457,csr,cnn_special_reports
CNN Special Reports,All The President's Lies. Aired 10-11p ET,/TRANSCRIPTS/1912/21/csr.02.html,14458,csr,cnn_special_reports
CNN Special Reports,Presidents On Trial: An Inside Look At Impeachment. Aired 9-10p ET,/TRANSCRIPTS/1912/21/csr.01.html,14459,csr,cnn_special_reports
CNN Special Reports,"2019 CNN Heroes, An All-Star Tribute. Aired 8-9p ET",/TRANSCRIPTS/1912/08/csr.01.html,14460,csr,cnn_special_reports
CNN Special Reports,CNN Heroes: An All-Star Tribute. Aired 9-10p ET,/TRANSCRIPTS/1912/08/csr.02.html,14461,csr,cnn_special_reports
CNN Special Reports,"CNN Special Report, ""Abuse and Scandal in the Catholic Church: The Case of the Predator Priest."" Aired 8-9p ET",/TRANSCRIPTS/1912/01/csr.01.html,14462,csr,cnn_special_reports
CNN Special Reports,All The President's Lies. Aired 8-9p ET,/TRANSCRIPTS/1911/29/csr.01.html,14463,csr,cnn_special_reports
CNN Special Reports,All The President's Lies. Aired 10-11p ET,/TRANSCRIPTS/1911/27/csr.01.html,14464,csr,cnn_special_reports
CNN Special Reports,On the Brink: When a President Faces Impeachment.  Aired 11p- 12a ET,/TRANSCRIPTS/1911/27/csr.02.html,14465,csr,cnn_special_reports
CNN Special Reports,All The President's Lies. Aired 11p-12a ET,/TRANSCRIPTS/1911/25/csr.01.html,14466,csr,cnn_special_reports
CNN Special Reports,CNN Special Report: All The President's Lies. Aired 9-10p ET,/TRANSCRIPTS/1911/24/csr.02.html,14467,csr,cnn_special_reports
CNN Special Reports,Impeachment Inquiry: In the Words of the Witnesses. Aired 8-9p ET,/TRANSCRIPTS/1911/24/csr.01.html,14468,csr,cnn_special_reports
CNN Special Reports,On the Brink: When a President Faces Impeachment.  Aired 9-10p ET,/TRANSCRIPTS/1911/23/csr.01.html,14469,csr,cnn_special_reports
CNN Special Reports,"Key Watergate Witness on the Context of Trump Hearings; Amid Impeachment Hearings, Crimes Pile Up in Trump World; Federal Prosecutors Probing Giuliani's Links in Ukraine. Aired 8-9p ET",/TRANSCRIPTS/1911/17/csr.01.html,14470,csr,cnn_special_reports
CNN Special Reports,Ukraine Probe Money Trail Could Lead Back to Russia; National Security Risk Amid New Report on Ukraine; Former Ambassador to Ukraine Warns of Crisis in the State Department; Crucial Week for Impeachment Inquiry. Aired 9-10p ET,/TRANSCRIPTS/1911/17/csr.02.html,14471,csr,cnn_special_reports
CNN Special Reports,On The Brink: When a President Faces Impeachment. Aired 10:30- 11:30p ET,/TRANSCRIPTS/1911/16/csr.01.html,14472,csr,cnn_special_reports
CNN Special Reports,The White House in Crisis; The impeachment Inquiry. Aired 8-9p ET,/TRANSCRIPTS/1911/10/csr.01.html,14473,csr,cnn_special_reports
CNN Special Reports,White House in Crisis: The Impeachment Inquiry. Aired 8-9p ET,/TRANSCRIPTS/1910/27/csr.01.html,14474,csr,cnn_special_reports
CNN Special Reports,Scheme and Scandal: Inside the College Admissions Crisis. Aired 9-10p ET,/TRANSCRIPTS/1910/20/csr.02.html,14475,csr,cnn_special_reports
CNN Special Reports,U.S. Accused Of Betraying Kurdish Allies In Syria; Other Countries Fill In Vacuum As U.S. Withdraws From Northern Syria; Trump's Ukraine Policy Draws Fire from Current and Former Officials; Parliament Put Off Brexit Once Again. Aired 10-11a ET,/TRANSCRIPTS/1910/20/csr.01.html,14476,csr,cnn_special_reports
CNN Special Reports,Rep. Sean Patrick Maloney (D-NY) Is Interviewed About What He Can Say To The Whistleblower's Complaint That He And Others Have Read Today; White House Released Transcript Of President Trump's Conversation; More Democrats Want To Impeach President Trump; Rep. Katie Hill (D-CA) Is Interviewed About Her Take On The Transcript That Was Released By The White House. Aired 11p-12a ET,/TRANSCRIPTS/1909/25/csr.01.html,14477,csr,cnn_special_reports
CNN Special Reports,Friends Forever 25 Years of Laugher. Aired 9-10p ET,/TRANSCRIPTS/1909/21/csr.01.html,14478,csr,cnn_special_reports
CNN Special Reports,Friends Forever 25 Years of Laugher. Aired 9-10p ET,/TRANSCRIPTS/1909/15/csr.01.html,14479,csr,cnn_special_reports
CNN Special Reports,Woodstock at 50. Aired 11p-12a ET,/TRANSCRIPTS/1909/07/csr.01.html,14480,csr,cnn_special_reports
CNN Special Reports,The State Of Hate. Aired 10-11a ET,/TRANSCRIPTS/1909/01/csr.01.html,14481,csr,cnn_special_reports
CNN Special Reports,Special Report: The Age of Amazon. Aired 11p-00:30a ET,/TRANSCRIPTS/1908/30/csr.01.html,14482,csr,cnn_special_reports
CNN Special Reports,A Toxic Tale: Trump's Environmental Impact. Aired 10-11p ET,/TRANSCRIPTS/1908/23/csr.01.html,14483,csr,cnn_special_reports
CNN Special Reports,The Woodstock 50. Aired 9-10p ET,/TRANSCRIPTS/1908/17/csr.01.html,14484,csr,cnn_special_reports
CNN Special Reports,Presidents Under Fire: The History of Impeachment. Aired 11p- 12a ET,/TRANSCRIPTS/1904/26/csr.01.html,14485,csr,cnn_special_reports
CNN Special Reports,"Saudi Arabia, the Kingdom of Secrets. Aired 11p-12a ET",/TRANSCRIPTS/1903/21/csr.01.html,14486,csr,cnn_special_reports
CNN Special Reports,Vanished: The Mystery Of Malaysia Airlines Flight 370. Aired 11-12a ET,/TRANSCRIPTS/1903/17/csr.01.html,14487,csr,cnn_special_reports
CNN Special Reports,Vanished: The Mystery Of Malaysia Airlines Flight 370. Aired 10-11p ET,/TRANSCRIPTS/1903/08/csr.01.html,14488,csr,cnn_special_reports
CNN Special Reports,"Saudi Arabia, the Kingdom of Secrets; Aired 8-9p ET",/TRANSCRIPTS/1903/03/csr.01.html,14489,csr,cnn_special_reports
CNN Special Reports,The Two Faces of Kim Jong-un. Aired 9-10p ET,/TRANSCRIPTS/1902/24/csr.01.html,14490,csr,cnn_special_reports
CNN Special Reports,Facebook at 15: It's Complicated.  Aired 8:30-10p ET,/TRANSCRIPTS/1902/23/csr.01.html,14491,csr,cnn_special_reports
CNN Special Reports,Facebook at 15: It's Complicated.  Aired 9-10:30p ET,/TRANSCRIPTS/1902/10/csr.01.html,14492,csr,cnn_special_reports
CNN Special Reports,Some Polls Close In Historic Transfer Of Power; No End In Sight As U.S. Partial Govt. Shutdown Hits Day 9; 2-Year-Old Son Of Mother Granted U.S. Visa Dies; Presidents Under Fire: The History of Impeachment. Aired 10-11a ET,/TRANSCRIPTS/1812/30/csr.01.html,14493,csr,cnn_special_reports
CNN Special Reports,"All The Best, All The Worst 2018. Aired 9-10p ET",/TRANSCRIPTS/1812/28/csr.01.html,14494,csr,cnn_special_reports
CNN Special Reports,"""Battle in the Briefing Room: The President Versus the Press."" Aired 9-10p ET",/TRANSCRIPTS/1812/27/csr.01.html,14495,csr,cnn_special_reports
CNN Special Reports,The Curious Case Of The Killer Clown. Aired 8-9p ET,/TRANSCRIPTS/1812/22/csr.01.html,14496,csr,cnn_special_reports
CNN Special Reports,Presidents Under Fire: The History of Impeachment. Aired 10-11p ET,/TRANSCRIPTS/1812/14/csr.01.html,14497,csr,cnn_special_reports
CNN Special Reports,Theresa May Wins Confidence Vote. Aired 4-5p ET,/TRANSCRIPTS/1812/12/csr.05.html,14498,csr,cnn_special_reports
CNN Special Reports,CNN International - Trump's Former Lawyer Michael Cohen Gets 3 Years in Prison; Theresa May Faces a Confidence Vote from U.K. Members of Parliament. Aired 3-4p ET,/TRANSCRIPTS/1812/12/csr.06.html,14499,csr,cnn_special_reports
CNN Special Reports,Young Wonders: A CNN Heroes Special. Aired 8-9p ET,/TRANSCRIPTS/1812/08/csr.01.html,14500,csr,cnn_special_reports
CNN Special Reports,Presidents Under Fire: The History Of Impeachment. Aired 9-10p ET,/TRANSCRIPTS/1812/02/csr.01.html,14501,csr,cnn_special_reports
CNN Special Reports,Remembering 41:  President George H.W. Bush. Aired 3-4a ET,/TRANSCRIPTS/1812/01/csr.02.html,14502,csr,cnn_special_reports
CNN Special Reports,Remembering 41: President George H.W. Bush. Aired 8-9p ET,/TRANSCRIPTS/1812/01/csr.01.html,14503,csr,cnn_special_reports
CNN Special Reports,Ted Turner: The Maverick Man. Aired 8-9p ET,/TRANSCRIPTS/1811/17/csr.01.html,14504,csr,cnn_special_reports
CNN Special Reports,"Democracy In Peril, The War On Voting Rights. Aired 9-10p ET",/TRANSCRIPTS/1811/03/csr.01.html,14505,csr,cnn_special_reports
CNN Special Reports,"Democracy In Peril, The War On Voting Rights. Aired 11p-12a ET",/TRANSCRIPTS/1811/02/csr.01.html,14506,csr,cnn_special_reports
CNN Special Reports,Storm of Controversy: What Really Happened in Puerto Rico. Aired 11-12p ET,/TRANSCRIPTS/1809/21/csr.01.html,14507,csr,cnn_special_reports
CNN Special Reports,The Mysterious Case Of George Papadopoulos; George Papadopoulos Ignited the Russia Conspiracy Investigation. Aired 10-11p ET,/TRANSCRIPTS/1809/09/csr.01.html,14508,csr,cnn_special_reports
CNN Special Reports,The Mysterious Case Of George Papadopoulos; George Papadopoulos Ignited the Russia Conspiracy Investigation. Aired 8-9p ET,/TRANSCRIPTS/1809/08/csr.01.html,14509,csr,cnn_special_reports
CNN Special Reports,The Mysterious Case Of George Papadopoulos; George Papadopoulos Ignited the Russia Conspiracy Investigation. Aired 11-12a ET,/TRANSCRIPTS/1809/07/csr.01.html,14510,csr,cnn_special_reports
CNN Special Reports,Moments That Made The Man: John McCain. Aired 10-11p ET,/TRANSCRIPTS/1808/31/csr.01.html,14511,csr,cnn_special_reports
CNN Special Reports,Moments That Made A Man; John McCain.  Aired: 11-12m ET,/TRANSCRIPTS/1808/26/csr.01.html,14512,csr,cnn_special_reports
CNN Special Reports,Moments That Made A Man.  Aired: 10-11p ET,/TRANSCRIPTS/1808/25/csr.01.html,14513,csr,cnn_special_reports
CNN Special Reports,The Most Powerful Man In The World.  Aired 11p-12a ET,/TRANSCRIPTS/1808/24/csr.01.html,14514,csr,cnn_special_reports
CNN Special Reports,The Trump Show: TV's New Reality. Aired 10-11p ET,/TRANSCRIPTS/1807/20/csr.01.html,14515,csr,cnn_special_reports
CNN Special Reports,Vladimir Putin: The Most Powerful Man in the World. Aired 11p- 12m ET,/TRANSCRIPTS/1807/20/csr.02.html,14516,csr,cnn_special_reports
CNN Special Reports,Vladimir Putin: The Most Powerful Man in the World. Aired 11p- 12m ET,/TRANSCRIPTS/1807/20/csr.01.html,14517,csr,cnn_special_reports
CNN Special Reports,Casey Anthony And The Summer Of Lies. Aired 8-9p ET,/TRANSCRIPTS/1806/30/csr.01.html,14518,csr,cnn_special_reports
CNN Special Reports,Finding Hope: Battlng America's Suicide Crisis. Aired 7-8p ET,/TRANSCRIPTS/1806/24/csr.01.html,14519,csr,cnn_special_reports
CNN Special Reports,Champions For Change. Aired 8-9p ET,/TRANSCRIPTS/1806/23/csr.01.html,14520,csr,cnn_special_reports
CNN Special Reports,Two Faces of Kim Jong-un; Aired 9-10p ET,/TRANSCRIPTS/1806/17/csr.01.html,14521,csr,cnn_special_reports
CNN Special Reports,Two Faces of Kim Jong-un. Aired 9-10p ET,/TRANSCRIPTS/1806/16/csr.01.html,14522,csr,cnn_special_reports
CNN Special Reports,Two Faces of Kim Jong-un. Aired 8-9p ET,/TRANSCRIPTS/1806/10/csr.01.html,14523,csr,cnn_special_reports
CNN Special Reports,CNN Special Report: The Steve Bannon Interview. Aired 9-10p ET,/TRANSCRIPTS/1806/01/csr.01.html,14524,csr,cnn_special_reports
CNN Special Reports,"CNN Special Report, ""A Double Life: The Spy Inside Al Qaeda"" Hosted by Christiane Amanpour.  Aired 10-11p ET",/TRANSCRIPTS/1805/25/csr.01.html,14525,csr,cnn_special_reports
CNN Special Reports,"Town Hall with House Minority Leader Rep. Nancy Pelosi, D-CA. Aired 9-10p ET",/TRANSCRIPTS/1805/23/csr.01.html,14526,csr,cnn_special_reports
CNN Special Reports,A Royal Match: Harry And Meghan. Aired 7-8p ET,/TRANSCRIPTS/1805/19/csr.01.html,14527,csr,cnn_special_reports
CNN Special Reports,"CNN Special Report, A Royal Match: Harry And Meghan. Aired 8-9p ET",/TRANSCRIPTS/1805/12/csr.01.html,14528,csr,cnn_special_reports
CNN Special Reports,CNN Special: Diana: Chasing A Fairytale.  Aired 9-10p ET,/TRANSCRIPTS/1805/12/csr.02.html,14529,csr,cnn_special_reports
CNN Special Reports,Princess Diana's Life Remembered 10-11p ET,/TRANSCRIPTS/1805/12/csr.03.html,14530,csr,cnn_special_reports
CNN Special Reports,Spreading Hate: The Dark Side of the Internet. Aired 8-9p ET,/TRANSCRIPTS/1805/05/csr.01.html,14531,csr,cnn_special_reports
CNN Special Reports,"Comey speaks out, Comey:  Trump Morally Unfit To Be President, Trump Wouldn't Criticize Putin Even In Private, James Comey Portrays The President As A Serial Liar Untethered To The Truth, James Comey Responding To Criticism About His Handling Of The Hillary Clinton E- Mail Investigation, How Will The President Respond To Comey's Revelations. Aired: 12-1a ET",/TRANSCRIPTS/1804/16/csr.01.html,14532,csr,cnn_special_reports
CNN Special Reports,"CNN Special Report, Comey Speaks Out. Aired 11p-12m ET",/TRANSCRIPTS/1804/15/csr.02.html,14533,csr,cnn_special_reports
CNN Special Reports,Hush Money - Trouble for Trump?. Aired 10-10:30p ET,/TRANSCRIPTS/1804/14/csr.01.html,14534,csr,cnn_special_reports
CNN Special Reports,The Case Against Cosby. Aired 8-9 ET,/TRANSCRIPTS/1803/31/csr.01.html,14535,csr,cnn_special_reports
CNN Special Reports,The Most Powerful Man in the World. Aired 9-10a ET,/TRANSCRIPTS/1803/25/csr.01.html,14536,csr,cnn_special_reports
CNN Special Reports,"Special Report; Broken Bones, Shattered Lives. Aired 8-9p ET",/TRANSCRIPTS/1802/17/csr.01.html,14537,csr,cnn_special_reports
CNN Special Reports,CNN's Special Report: Inside the Secret State of North Korea. Aired 11-12mn ET,/TRANSCRIPTS/1712/15/csr.01.html,14538,csr,cnn_special_reports
CNN Special Reports,Special Report: Justice For Jessica.  Aired 8-9p ET,/TRANSCRIPTS/1712/09/csr.01.html,14539,csr,cnn_special_reports
CNN Special Reports,The Birth of a Fighter; Michael Flynn's Life in the Military. Aired 10-11p ET,/TRANSCRIPTS/1712/08/csr.01.html,14540,csr,cnn_special_reports
CNN Special Reports,CNN Special Report: Late-Night In The Age Of Trump. Aired 9-10p ET,/TRANSCRIPTS/1712/02/csr.01.html,14541,csr,cnn_special_reports
CNN Special Reports,Flynn Flipped; Kushner's Role; Russia Contact's. Aired 11-12mn ET,/TRANSCRIPTS/1712/01/csr.01.html,14542,csr,cnn_special_reports
CNN Special Reports,Special Report: Why Trump Won.  Aired 10-11a ET,/TRANSCRIPTS/1711/26/csr.01.html,14543,csr,cnn_special_reports
CNN Special Reports,Trump Up the Ante of Comedy; Politics No Laughing Matter to Anti-Trump. Aired 10-11p ET,/TRANSCRIPTS/1711/22/csr.01.html,14544,csr,cnn_special_reports
CNN Special Reports,The Assassination of John F. Kennedy. Aired 8-9p ET,/TRANSCRIPTS/1710/28/csr.01.html,14545,csr,cnn_special_reports
CNN Special Reports,Special Report: Inside the Secret State of North Korea.  Aired 8-9p ET,/TRANSCRIPTS/1709/24/csr.01.html,14546,csr,cnn_special_reports
