show,title,href,id,show_abbrev,show_c
CNN Right Now,"Multiple Business Owner, Jonathan Fine, Discusses Nevada Closing All Non-Essential Businesses For 30 Days; Three Residents, One Employee At GA Nursing Home Test Positive; Sen. Cory Booker (D-NJ) Discusses Coronavirus; Mnuchin Warming Of 20 Percent Unemployment Rate With Stimulus Package; Johns Hopkins' Dr. Lisa Cooper Discusses Boston Opening Clinic To Help Homeless With Signs Of Coronavirus & Impact Of Virus On Most Vulnerable Communities; Pentagon Mobile Hospitals Being Put On Alert Amid Outbreak. Aired 2:30-3p ET",/TRANSCRIPTS/2003/18/crn.04.html,13721,crn,cnn_right_now
CNN Right Now,Coronavirus Is Upending Just About Every Aspect Of American Life; Red Cross Faces Severe Blood Shortage Amid Outbreak; America's Elderly Facing Obstacles In Accessing Food. Aired 2-2:30p ET,/TRANSCRIPTS/2003/18/crn.03.html,13722,crn,cnn_right_now
CNN Right Now,Trump Starting To Have Army Corps Build Hospital Beds; Dr. LaMar Hasbrouck Discusses Trump Bringing In Army Corps During Coronavirus Emergency; White House: We Want To Send Americans Checks In Next Two Weeks; Italy At Breaking Point With Hospitals Overwhelmed; Large Spike In Spain As Death Toll Approaches 500; U.K.: Virus Outbreak Spreading Faster Than Expected; WEconnect Health Helping Those With Addictions During Coronavirus Emergency. Aired 1:30-2p ET,/TRANSCRIPTS/2003/17/crn.02.html,13723,crn,cnn_right_now
CNN Right Now,Trump Administration Urges All States To Follow Coronavirus Guidelines; Trump Urges Americans To Work From Home For At Least 14 Days. Aired 1-1:30p ET,/TRANSCRIPTS/2003/17/crn.01.html,13724,crn,cnn_right_now
CNN Right Now,"States Take Drastic Measures To Stop Community Spread; Markets Plunge Despite Fed Slashing Interest Rates; Myths, Misinformation Spread Over Coronavirus Outbreak. Aired 1-1:30p ET",/TRANSCRIPTS/2003/16/crn.01.html,13725,crn,cnn_right_now
CNN Right Now,"Iran's Coronavirus Cases Jump By 1,000-Plus In Just 24 Hours; Italy's Health Care System At Breaking Point Amid Outbreak; Johns Hopkins' Dr. Amesh Adalja Answers Viewers' Questions On Coronavirus; U.S. Military Issues Strict New Travel Guidelines. Aired 1:30-2p ET",/TRANSCRIPTS/2003/16/crn.02.html,13726,crn,cnn_right_now
CNN Right Now,Dr. Gavin MacGregor-Skinner Discusses Hospitals Facing Critical Challenges over Coronavirus & Nationwide Shutdowns; Anger & Frustration Growing over Test Shortages; U.S. Intel Community Watching Foreign Countries as Virus Spreads; U.S. Army Spouse Quarantined in Italy as Coronavirus Spreads. Aired 1:30-2p ET,/TRANSCRIPTS/2003/13/crn.02.html,13727,crn,cnn_right_now
CNN Right Now,"America Shutting Down As Outbreak Shows No Signs Of Slowing; V.A. Official Says, Staffing Shortage Could End Up Killing People; Delta To Cut Overall Capacity By 40 Percent Due To Coronavirus Outbreak. Aired 1-1:30p ET",/TRANSCRIPTS/2003/13/crn.01.html,13728,crn,cnn_right_now
CNN Right Now,"American Life Changes Rapidly, Schools, Culture, Offices, Travel; Markets Fall Hard Again Amid Travel Ban, Outbreak Concerns; Biden Addresses Coronavirus Crisis After Trump Speech. Aired 1-1:30p ET",/TRANSCRIPTS/2003/12/crn.01.html,13729,crn,cnn_right_now
CNN Right Now,"Biden Speaks on Coronavirus Response; Sports World Comes to Standstill over Coronavirus Fears; Seattle Public Schools Superintendent, Denise Juneau, Discusses School Closings Amid Coronavirus Spread. Aired 1:30-2p ET",/TRANSCRIPTS/2003/12/crn.02.html,13730,crn,cnn_right_now
CNN Right Now,"World Health Organization Says, Coronavirus Officially A Pandemic; Sen. Bernie Sanders (I-VT), Presidential Candidate Speaks After Biden's Big Super Tuesday Wins. Aired 1-1:30p ET",/TRANSCRIPTS/2003/11/crn.01.html,13731,crn,cnn_right_now
CNN Right Now,"Dr. Celine Gounder Answers Viewers' Coronavirus Questions; Washington State Officially Bans Events Larger Than 250 People; Coronavirus ""Tsunami"" Pushing Italy's Hospitals To Brink; St. Joseph Hospital's Dr. Charles Bailey Discusses Worldwide Coronavirus Outbreaks & Hospitals At Breaking Point; How Governors Are Making Life & Death Decisions Amid Outbreak. Aired 1:30-2p ET",/TRANSCRIPTS/2003/11/crn.02.html,13732,crn,cnn_right_now
CNN Right Now,"Global Pandemic And The Dramatic Disruption Of Everyday Life In The U.S.; New York Deploying National Guard To Largest Cluster In Nation; China's Xi Visits Epicenter Wuhan, Claims Outbreak Is Contained. Aired 1-1:30p ET",/TRANSCRIPTS/2003/10/crn.01.html,13733,crn,cnn_right_now
CNN Right Now,"Delta & American Slash U.S. & Overseas Flights As Bookings Plunge; Trump Floats Payroll Tax Cut, Small Biz Relief Amid Outbreak; Colleges & Universities Shutting Doors & Cancelling Study Abroad; Dr Howard Markel Discusses What We Can Learn From Past Virus Outbreaks. Aired 1:30-2p ET",/TRANSCRIPTS/2003/10/crn.02.html,13734,crn,cnn_right_now
CNN Right Now,"Coronavirus Spreads To 100-Plus Countries And Territories; Hundreds Exposed To D.C. Priest Infected With Coronavirus; Trump, Health Officials Growing More Distrustful Of Each Other. Aired 1-1:30p ET",/TRANSCRIPTS/2003/09/crn.01.html,13735,crn,cnn_right_now
CNN Right Now,More Nursing Home Residents & Workers With Virus Symptoms; Dr. Daniel Kuritzkes Answers Your Coronavirus Questions; Booker Endorses Biden & Where Other Ex-Rivals Have Put Support. Aired 1:30-2p ET,/TRANSCRIPTS/2003/09/crn.02.html,13736,crn,cnn_right_now
CNN Right Now,"Coronavirus Cases Surpass 100,000 Worldwide; Coronavirus Continues To Spark Fears Around The World; Doctor Warns Healthcare Workers, First Responders At High Risk. Aired 1-1:30p ET",/TRANSCRIPTS/2003/06/crn.01.html,13737,crn,cnn_right_now
CNN Right Now,"Paramedic Timothy Burns Discusses High Risk to First Responders as Coronavirus Cases Rise; Trump Gives Contradictory Messages on Social Security; Biden & Sanders Spar over Social Security; Iraq & Afghanistan ""Burn Pits"" May Have Put Vets at Risk; Petraeus Sounds Alarm over Iraq & Afghanistan ""Burn Pits"". Aired 1:30-2p ET",/TRANSCRIPTS/2003/06/crn.02.html,13738,crn,cnn_right_now
CNN Right Now,"Pressure Mounts To Expand Testing As Coronavirus Cases Rise; Sen. Elizabeth Warren (D-MA) Ends Campaign, Declines To Endorse Today; Sen. Chuck Schumer (D-NY) Walks Back Threat On Justices After Roberts' Rebuke. Aired 1-1:30p ET",/TRANSCRIPTS/2003/05/crn.01.html,13739,crn,cnn_right_now
CNN Right Now,Schumer Walks Back Threatening Words Against Supreme Court Justices; Dr. James Phillips Discusses Why He Expects to Be Infected with Coronavirus & How that Will Impact Patient Care; Number of Promised Coronavirus Kits Falls Short; Rep. Maggie Hassan (D-NH) Discusses Trump Administration Falling Short on Promised Test Kits & Schumer's Threatening Words Against Supreme Court Justices; Stories of Survival Emerge in Tennessee as Cleanup Begins. Aired 1:30-2p ET,/TRANSCRIPTS/2003/05/crn.02.html,13740,crn,cnn_right_now
CNN Right Now,"Democratic Primary Narrows To Two-Man Race In Stunning Fashion; New Questions After Pence Says, Any American Can Be Tested. Aired 1- 1:30p ET",/TRANSCRIPTS/2003/04/crn.01.html,13741,crn,cnn_right_now
CNN Right Now,Eighteen Unaccounted For As Death Toll Rises After Tornado In Tennessee; Rep. Eric Swalwell (D-CA) Discusses The Democratic Race & Coronavirus; Daughter Of Woman In Nursing Home At Center Of Coronavirus Outbreak: I'm Frustrated. Aired 1:30-2p ET,/TRANSCRIPTS/2003/04/crn.02.html,13742,crn,cnn_right_now
CNN Right Now,"Tornado Hits Nashville, At Least 22 Killed Statewide; Stark Warning From WHO Chief: We're In Unchartered Territory; Millions Head To Polls As 14 States Vote In Primaries. Aired 1-1:30p ET",/TRANSCRIPTS/2003/03/crn.01.html,13743,crn,cnn_right_now
CNN Right Now,Cases Of Coronavirus Jump In The U.S And Around The World; Buttigieg Mulls Biden Endorsement After Talking With Obama; Supreme Court Ruling On Obamacare Fate Likely After Election. Aired 1-1:30p ET,/TRANSCRIPTS/2003/02/crn.01.html,13744,crn,cnn_right_now
CNN Right Now,"Amy Klobuchar To Suspend Campaign, Endorse Biden; Cases of Coronavirus Jump In The U.S. & Around The World. Aired 1:30-2p ET",/TRANSCRIPTS/2003/02/crn.02.html,13745,crn,cnn_right_now
CNN Right Now,Urgent Race To Solve Mystery Of U.S Patient's Contacts; Coronavirus Puts Markets On Track For Most Week Since 2008; Rivals Swarm South Carolina And Super Tuesday States Ahead Of Votes. Aired 1- 1:30p ET,/TRANSCRIPTS/2002/28/crn.01.html,13746,crn,cnn_right_now
CNN Right Now,"Rep. Ted Lieu (D-CA) Discusses Trump Administration Downplaying Coronavirus Impact, His Tongue Lashing of ""Shameful"" Pompeo over Coronavirus Response, Pompeo Testifying on Iran; Dr. James Hamblin Discusses Coronavirus, Saying Everyone with Contract It; Will Trump Take Sides in Rising Turkey/Russia Tensions; Erdogan & Putin Decide in Call to Meet Face to Face over Tensions. Aired 1:30-2p ET",/TRANSCRIPTS/2002/28/crn.02.html,13747,crn,cnn_right_now
CNN Right Now,"New Coronavirus Outbreak Clusters Spark Alarm; Rivals Fan Out Across South Carolina, Super Tuesday States As Clock Ticks. Aired 1- 1:30p ET",/TRANSCRIPTS/2002/27/crn.01.html,13748,crn,cnn_right_now
CNN Right Now,"Pelosi: Trump's Response to Coronavirus ""Chaotic"" & Congress Close to Bipartisan Funding Deal; CDC Considers Expanding Airport Health Screenings; Nicolo Vezzoso, of Milan, Describes Living Near Red Zone in Italy During Coronavirus Outbreak; News Bipartisan Bill Broadens Meaning of ""Service""; Rep. Chrissy Houlahan (D-PA) and Rep. Michael Waltz (R-FL) Discusses their Support of Bipartisan Bill that Broadens Meaning of ""Service"". Aired 1:30-2p ET",/TRANSCRIPTS/2002/27/crn.02.html,13749,crn,cnn_right_now
CNN Right Now,"CDC Says Coronavirus Spread In U.S. Not A Matter Of If, But When; Influential Rep. James Clyburn (D-SC) Endorses Biden In South Carolina Primary. Aired 1-1:30p ET",/TRANSCRIPTS/2002/26/crn.01.html,13750,crn,cnn_right_now
CNN Right Now,"Fears Over Coronavirus Rattle Global Markets; Kevin Hassett, Former White House Council Of Economic Advisors Chairman, Discusses Coronavirus Impact On Markets; Top Election Security Official Staying In Job After Appearing To Overstate Russian Interference In 2020 Election; Trump Taps Intel Novice As Acting DNI; Congress Grills Defense Secretary For Diverting Funds To Border Wall; Questions Raised Over Bloomberg Airing Ads Featuring Barack Obama. Aired 1:30-2p ET",/TRANSCRIPTS/2002/26/crn.02.html,13751,crn,cnn_right_now
CNN Right Now,"Rivals Turn Up Heat On Sen. Bernie Sanders (I-VT) Ahead Of Critical Debate Tonight; Trump Says, Coronavirus Very Well Under Control In U.S.; Trump Says, Sotomayor, Ginsburg Should Be Recused From Cases Involving Him. Aired 1-1:30p ET",/TRANSCRIPTS/2002/25/crn.01.html,13752,crn,cnn_right_now
CNN Right Now,"Trump: Sotomayor & Ginsberg Should Recuse From My Cases; Wife Of Justice Clarence Thomas Part Of Trump's White House Purge Effort; Bloomberg Campaign Senior National Spokesperson, Sabrina Singh, Discusses Bloomberg's Plan To Attack Sanders In Debate; Bloomberg's Longtime Partner Saying ""Get Over It"" About NDAs; Sanders Denies Biden Claim He Wanted To Primary Obama In 2012; Will Warren Attack Sanders At Debate Tonight? Aired 1:30-2p ET",/TRANSCRIPTS/2002/25/crn.02.html,13753,crn,cnn_right_now
CNN Right Now,Public Memorial Begins For Kobe And Gianna Bryant; Harvey Weinstein Found Guilty Of Criminal Sex Act And Rape; Dow Falls As Three New Coronavirus Clusters Emerge In Outbreak. Aired 1-1:30p ET,/TRANSCRIPTS/2002/24/crn.01.html,13754,crn,cnn_right_now
CNN Right Now,Public Memorial Underway For Kobe & Gianna Bryant. Aired 1:30- 2p ET,/TRANSCRIPTS/2002/24/crn.02.html,13755,crn,cnn_right_now
CNN Right Now,"Trump Lashes Out After Congress Told Russia Is Helping Him In 2020; Early Vote Boosts Turnout In Nevada, But Concerns Remain. Aired 1-1:30p ET",/TRANSCRIPTS/2002/21/crn.01.html,13756,crn,cnn_right_now
CNN Right Now,Source: Intel Officials Say Russia Trying to Get Trump Re- Elected; Trump Ignoring Barr's Warnings & Putting Pressure on A.G.; Aides Urge Trump to Wait after Election to Pardon Stone; Warren Creates Document to Release Women from Bloomberg NDAs: Many Questions from Jurors During Harvey Weinstein Trial; Trump Administration Closer to Bringing Thousands of Troops Home from Afghanistan. Aired 1:30-2p ET,/TRANSCRIPTS/2002/21/crn.02.html,13757,crn,cnn_right_now
CNN Right Now,"Bloomberg Campaign Adviser, Geoffrey Canada, Discusses Last Night's Debate, Stop-and-Frisk & Racial Profiling; Roger Stone Sentenced to 3 Years, 4 Months in Prison; Rep. Raja Krishnamoorthi (D- IL) Discusses the Roger Stone Sentencing, Possible Presidential Pardon, Trump Choosing Richard Grenell as DNI; Vanderbilt Law Professor, Ingrid Wuerth, Discusses Susan Rice Admonishing John Bolton for Withholding Impeachment Testimony. Aired 1:30-2p ET",/TRANSCRIPTS/2002/20/crn.02.html,13758,crn,cnn_right_now
CNN Right Now,"Trump Ally Roger Stone Sentenced To Three Years, Four Months In Prison; Bloomberg's Debate Debut Widely Panned After Rivals Attack. Aired 1-1:30p ET",/TRANSCRIPTS/2002/20/crn.01.html,13759,crn,cnn_right_now
CNN Right Now,"Rivals Sharpen Attacks On Bloomberg Ahead Of His First Debate; Blagojevich Fresh Off Commutation, Says, I'm A Trump-ocrat; Source Says, Barr Considers Resigning Over Trump DOJ Interference. Aired 1- 1:30p ET",/TRANSCRIPTS/2002/19/crn.01.html,13760,crn,cnn_right_now
CNN Right Now,"Axelrod: Bloomberg Ads Making It Seem Like Obama Endorsed Him; White House Cites Fox & TV Personalities In Trump's Pardon Spree; In A CNN Op-Ed, Nevada Voter Ed Lyngar Discusses How He Went from A Libertarian To A Bernie Sanders Supporter. Aired 1:30-2p ET",/TRANSCRIPTS/2002/19/crn.02.html,13761,crn,cnn_right_now
CNN Right Now,"Bloomberg Qualifies For Debate, Will Face Off With Rivals; Federal Judges Hold Emergency Meeting After DOJ Intervention. Aired 1- 1:30p ET",/TRANSCRIPTS/2002/18/crn.01.html,13762,crn,cnn_right_now
CNN Right Now,"Obama & Trump Spar Over Who Gets Credit For Economic Boom; Trump Commutes Blagojevich Sentence, Pardons Former NYPD Commissioner Bernie Kerik. Aired 1:30-2p ET",/TRANSCRIPTS/2002/18/crn.02.html,13763,crn,cnn_right_now
CNN Right Now,"14 Americans Test Positive For Virus After Cruise Ship Evacuation; 18,000+ Democrats Turn Out For First Day Of Early Voting In Nevada. Aired 1-1:30p ET",/TRANSCRIPTS/2002/17/crn.01.html,13764,crn,cnn_right_now
CNN Right Now,"Former Justice Department Officials Call On A.G. William Barr To Resign; Former Deputy A.G., Donald Ayer, In Op-Ed: Attorney General William Barr Must Resign; Fighting Forces Civilians To Flee Homes In Idlib; Federal Prosecutors May Be Closing In On Giuliani. Aired 1:30- 2p ET",/TRANSCRIPTS/2002/17/crn.02.html,13765,crn,cnn_right_now
CNN Right Now,"DOJ Drops Criminal Probe Of Former FBI Deputy Director; CNN Reports, Trump Had Idea Of Barr's Comments Before Interview; Democratic Frontrunners Look Ahead To Super Tuesday States. Aired 1- 1:30p ET",/TRANSCRIPTS/2002/14/crn.01.html,13766,crn,cnn_right_now
CNN Right Now,"Trump Surrounds Himself with Loyalists as other Insiders Speak Out; Rep. Gregory Meeks (D-NY), and Surrogate for Bloomberg, Discusses Trump Considering Blocking Aides from Calls with Foreign Leaders & Bloomberg Apologizing Again for Stop-and-Frisk Policy; Barr Wants Case of Michael Flynn Re-Examined; Trump Insists Traumatic Brain Injuries Aren't Serious But They Are. Aired 1:30-2p ET",/TRANSCRIPTS/2002/14/crn.02.html,13767,crn,cnn_right_now
CNN Right Now,"Trump's Power Grab Levels Assault on American Justice; Buttigieg Lands First Endorsement from Black South Carolina Lawmaker; Limbaugh says, U.S. Not Ready To Elect Gay Guy Kissing His Husband. Aired 1-1:30p ET",/TRANSCRIPTS/2002/13/crn.01.html,13768,crn,cnn_right_now
CNN Right Now,"Limbaugh Makes Offensive, Homophobic Remarks about Buttigieg; Is Congress Still a Co-Equal Branch of Government Post Impeachment; Rep. Madeleine Dean (D-PA) Discusses a Possibly Neutered Congress, Barr Intervening in Stone Case, Trump Flexing Post-Impeachment Muscles, GOP Inaction; Former Ambassador Yovanovitch Has Warning for State Department; Former U.S. Ambassador Ronald Neumann Discusses Yovanovitch's Warning to State Department; ""The Windsors, Inside the Royal Dynasty"" Airs at 10:00 p.m. on Sunday. Aired 1:30-2p ET",/TRANSCRIPTS/2002/13/crn.02.html,13769,crn,cnn_right_now
CNN Right Now,"Trump's Unchecked Power On Display Since Acquittal; Unpredictable Race: Democrats Look To Nevada, South Carolina, Super Tuesday. Aired 1-1:30p ET",/TRANSCRIPTS/2002/12/crn.01.html,13770,crn,cnn_right_now
CNN Right Now,"What Trump Has Done In Week Since Acquittal: Firings, Attacks, Revenge; Trump Says Bloomberg Is Democratic Candidate To Beat; Waiting To See If Clyburn Endorses Biden In S.C.; Support For Stop-And-Frisk Could Hurt Bloomberg With African-American Voters; S.C. African- American Vote A Challenge For Buttigieg; Trump Suggests Military Should Punish Impeachment Witness Vindman; Trump Warns Senators On Iran War Powers Resolution Vote. Aired 1:30-2p ET",/TRANSCRIPTS/2002/12/crn.02.html,13771,crn,cnn_right_now
CNN Right Now,DOJ Stuns With Extraordinary Reversal On Stone Sentencing; Voters In New Hampshire Cast Ballots In Key Democratic Race; Trump Keeps Crashing Primary And Caucus States Ahead Of Votes. Aired 1-1:30p ET,/TRANSCRIPTS/2002/11/crn.01.html,13772,crn,cnn_right_now
CNN Right Now,"Report: White House Budget Office Tried Hiding Concerns On Ukraine Aid Freeze; Parkland Father, Fred Guttenberg, Discusses Yelling During SOTU, Not Being Invited To White House With Other Parkland Families; Trump Confuses Concord, New Hampshire, With Concord, Massachusetts, At Rally. Aired 1:30-2p ET",/TRANSCRIPTS/2002/11/crn.02.html,13773,crn,cnn_right_now
CNN Right Now,Democrats Turn Aggressive Toward Rivals Ahead Of New Hampshire Votes; One-Hundred-Plus U.S. Troops Suffer Brain Injuries Following Iran Strike; GOP Once Furious Over 'Heads On Pike' Now Silent Amid Attacks. Aired 1-1:30p ET,/TRANSCRIPTS/2002/10/crn.01.html,13774,crn,cnn_right_now
CNN Right Now,"Schumer Calls For Investigations Into Trump's Witness Retaliation; Trump Does Not Want North Korea Summit Before November Election; Trump Adviser Says Siding Against President ""Won't Be Tolerated""; Pentagon Revises Numbers Upward To 100 Servicemembers With Traumatic Brain Injury; Democrats Turn Aggressive Toward Rivals Ahead Of N.H. Primary. Aired 1:30-2p ET",/TRANSCRIPTS/2002/10/crn.02.html,13775,crn,cnn_right_now
CNN Right Now,Deadline Extended For Candidates To Challenge Iowa Results; Trump Re-Tweets Call For Key Witness To Be Removed ASAP; Four Family Members Tested For Coronavirus On Ship Docked In New Jersey. Aired 1- 1:30p ET,/TRANSCRIPTS/2002/07/crn.01.html,13776,crn,cnn_right_now
